name	age	reading_level	teaching_task	LLM Output	spache	flesch	flesch_kincaid	ari	coleman_liau	dale_chall	gunning_fog	linsear_write	smog	num_letters	num_words	num_sentences	num_polysyllabic_words	avg_words_per_sentence	avg_syllables_per_word
Sophie	7	5	How to get ready for school	[{'task': 'Find and match socks with the same design.', 'prompt': "Let's find a pair of socks that matches! Look at the designs on these socks and find another one that is the same."}, {'task': 'Sort buttons on a shirt.', 'prompt': 'Help us sort these buttons on the shirt. Put all the red buttons in this bowl and all the blue buttons in that one.'}, {'task': 'Put on a hat.', 'prompt': "Let's wear a hat today! Find the hat in the closet and put it on your head. Can you find a hat that matches your outfit?"}, {'task': 'Put on shoes.', 'prompt': "Let's put on our shoes. Which foot goes in which shoe? Can you tie your shoelaces by yourself?"}, {'task': 'Brush teeth.', 'prompt': "Let's brush our teeth together! Find the toothbrush and toothpaste. Remember to brush for 2 minutes."}, {'task': 'Find and put on a belt.', 'prompt': "Can you find the belt and put it on by yourself? Remember to adjust it so it's comfortable."}, {'task': 'Pack a backpack.', 'prompt': "Let's pack our backpack for school. Find the pencil case and put in the pencils, erasers, and sharpener. Don't forget your water bottle and a snack!"}, {'task': 'Find and put on a jacket.', 'prompt': "Let's wear a jacket today. Find the jacket in the closet and put it on. Can you zip it up all by yourself?"}, {'task': 'Put on glasses or contact lenses.', 'prompt': "Do you wear glasses or contact lenses? Let's practice putting them on by ourselves. Remember to handle them carefully."}, {'task': 'Find and eat a healthy breakfast.', 'prompt': "Let's eat a healthy breakfast before leaving"}]	4.913530266343825	96.1864406779661	1.8528571428571432	1.0654721549636825	3.510508474576266	6.837879176755448	4.18498789346247	3.4714285714285715	6.025991092188313	1145	295	35	9	8.428571428571429	1.2067796610169492
Sophie	7	5	How to identify shapes	[{'Task': 'Shape Hunt', 'Description': 'Find all the red triangles in the room.'}, {'Task': 'Shape Sorting', 'Description': 'Sort the shapes into the correct bins.'}, {'Task': 'Shape Tracing', 'Description': 'Trace the shape of a balloon with a crayon.'}, {'Task': 'Shape Matching', 'Description': 'Match the shape of the block to the picture card.'}, {'Task': 'Shape Puzzle', 'Description': 'Put the shape pieces back together to complete the puzzle.'}, {'Task': 'Shape Stacking', 'Description': 'Stack the shapes from smallest to largest.'}, {'Task': 'Shape Painting', 'Description': 'Paint the shape of a star using a sponge.'}, {'Task': 'Shape Memory Game', 'Description': 'Remember the sequence of shapes and repeat it.'}, {'Task': 'Shape Building', 'Description': 'Build a tower using only triangular blocks.'}, {'Task': 'Shape Song', 'Description': 'Sing a song about shapes and identify them in the room.'}]	5.6579	73.07173255813954	6.143007751937986	8.387441860465117	11.077519379844958	6.9692082170542635	6.090232558139536	6.95	-1	640	129	10	15	12.9	1.426356589147287
Sophie	7	5	How to read body language	[{'task': 'Mirror Me: Child sees adult making a happy face in the mirror and they have to mimic it.'}, {'task': 'Emotion Charades: Child acts out emotions while the adult guesses.'}, {'task': "Feelings Picture Book: Child points to pictures of people's faces and names the emotion."}, {'task': 'Emotion Scavenger Hunt: Child finds pictures of people showing different emotions around the house.'}, {'task': 'Emotion Memory Game: Child matches emotions shown in pictures to emotions acted out by an adult.'}, {'task': 'Emotion Puppets: Child uses puppets to act out emotions and then names them.'}, {'task': 'Emotion Collage: Child creates a collage of pictures showing different emotions.'}, {'task': 'Emotion Guessing Game: Child watches a video of a person expressing an emotion and guesses it.'}, {'task': 'Emotion Dice Game: Child rolls a dice and acts out the emotion corresponding to the number.'}, {'task': "Emotion Labeling Activity: Child labels pictures of people's faces with emotion labels."}]	6.401420512820513	58.67792307692309	8.79441025641026	9.346346153846156	10.986410256410256	9.268721538461538	9.82974358974359	10.4	-1	761	156	10	26	15.6	1.564102564102564
Sophie	7	5	How to understand facial expressions	[{'task': 'Identify Happy Face', 'description': 'Find and touch the happy face image on the screen.'}, {'task': 'Match Happy Faces', 'description': 'Match happy faces with happy words.'}, {'task': 'Create Happy Face', 'description': 'Draw a happy face on the screen using given tools.'}, {'task': 'Recognize Sad Face', 'description': 'Find and touch the sad face image on the screen.'}, {'task': 'Match Sad Faces', 'description': 'Match sad faces with sad words.'}, {'task': 'Create Sad Face', 'description': 'Draw a sad face on the screen using given tools.'}, {'task': 'Identify Angry Face', 'description': 'Find and touch the angry face image on the screen.'}, {'task': 'Match Angry Faces', 'description': 'Match angry faces with angry words.'}, {'task': 'Create Angry Face', 'description': 'Draw an angry face on the screen using given tools.', 'difficulty': 'intermediate'}, {'task': 'Identify Surprised Face', 'description': 'Find and touch the surprised face image on the screen.', 'difficulty': 'advanced'}]	6.208429292929292	67.82272727272729	6.920656565656568	8.436496212121217	11.053055555555556	7.246434090909091	9.403030303030304	7.363636363636363	-1	713	144	11	20	13.090909090909092	1.4861111111111112
Sophie	7	5	How to share with others	[{'task': 'Interactive Story: Help a Bunny Share Carrots', 'description': 'Help a bunny share carrots with his friends by placing carrots in their baskets. Encourage correct use of sharing phrases.'}, {'task': 'Matching Game: Share Toys with Friends', 'description': "Match toys with their friends in this memory game to encourage sharing. Use simple phrases like 'You can have a turn'."}, {'task': 'Puzzle: Split a Fruit Basket', 'description': 'Help a character split a fruit basket fairly between friends. Use visual cues and simple phrases.'}, {'task': 'Role Play: Share Crayons at the Table', 'description': 'Role-play a sharing situation at a table using crayons. Encourage taking turns and using sharing phrases.'}, {'task': 'Memory Game: Share Stickers', 'description': 'Play a memory game where players take turns placing stickers on a shared page. Use simple sharing phrases.'}, {'task': 'Interactive Game: Share Cookies', 'description': 'Help characters share cookies in an interactive game. Encourage correct sharing phrases and counting.'}, {'task': 'Sorting Game: Share Colored Balls', 'description': 'Sort colored balls into buckets while encouraging sharing phrases. Use visual cues and simple language.'}, {'task': 'Interactive Quiz: Recognize Sharing Scenarios', 'description': 'Interactively quiz a character on recognizing sharing scenarios. Use simple language and visual cues.'}, {'task': 'Simulation: Share Playground Equipment', 'description': 'Simulate a playground scenario where children share equipment. Encourage taking turns and using sharing phrases.'}, {'task': 'Game Show: Share Toys in a Group Setting', 'description': 'Participate in a game show where children share toys in a group setting. Use simple phrases and encourage taking turns.'}]	7.026109677419354	54.727225806451656	8.582483870967742	10.675000000000004	14.152903225806448	8.644725483870968	8.992258064516129	7.300000000000001	-1	1364	248	20	42	12.4	1.6491935483870968
Sophie	7	5	How to empathise with others	[{'task': "Interactive Story: Choose 'Kind Words' option to continue the story.", 'description': 'Help a character in a story choose kind words to express their feelings and make a friend.'}, {'task': 'Feeling Characters: Identify the emotion of a character based on their facial expression.', 'description': "Learn to read emotions by matching a character's facial expression to their feeling."}, {'task': "Empathy Puzzle: Solve a puzzle by putting yourself in someone else's shoes.", 'description': "Solve a puzzle by understanding another character's perspective and actions."}, {'task': 'Role Play: Act out a scenario where you need to show empathy to a friend.', 'description': 'Act out a role play scenario to practice empathy and kindness towards others.'}, {'task': 'Compassionate Choices: Make compassionate choices in a game to help a character overcome a problem.', 'description': 'Make choices in a game that demonstrate empathy and compassion towards others.'}, {'task': 'Feelings Bingo: Call out a feeling when you see it in a picture or a story.', 'description': 'Identify and name different feelings to help improve emotional intelligence.'}, {'task': "Empathy Simulation: Experience how it feels to be in someone else's shoes through a simulation.", 'description': "Experience a simulation that allows you to understand another person's perspective and feelings."}, {'task': 'Compassionate Letter Writing: Write a letter to a character expressing kindness and empathy.', 'description': 'Practice writing letters to characters in a game to express empathy and compassion.'}, {'task': 'Feeling Match: Match the feeling word to the picture.', 'description': 'Match feeling words to pictures to help improve emotional intelligence and recognition.'}, {'task': 'Empathy Board Game: Roll the dice and take turns sharing empathy and kindness.', 'description': 'Play a board game with friends to'}]	6.469302631578946	49.59019736842106	9.740087719298245	10.137421052631577	12.63691228070175	9.274212280701756	12.717543859649123	10.225	-1	1479	285	20	62	14.25	1.687719298245614
Sophie	7	5	How to handle identify emotions	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	1.0	1.0
Sophie	7	5	How to deal with emotions	[{'task': 'Identify Emotions: Look at a picture and name the emotion of the character.', 'description': 'A simple task to help Sophie recognize common emotions through visual cues.'}, {'task': 'Emotion Matching: Match the emotion word with the corresponding picture.', 'description': 'An engaging activity to reinforce emotion recognition and matching skills.'}, {'task': 'Feelings Charades: Act out emotions for Sophie to guess.', 'description': 'A fun and interactive way for Sophie to practice emotion identification through body language.'}, {'task': 'Emotion Journal: Write about or draw a picture of a situation that made them feel a certain emotion.', 'description': 'A creative outlet for Sophie to express and understand her emotions through writing and drawing.'}, {'task': 'Emotion Sorting: Sort pictures of emotions into happy, sad, angry, or other categories.', 'description': 'A task to help Sophie categorize emotions and develop emotional literacy skills.'}, {'task': 'Emotion Storytelling: Tell a story using different emotions and facial expressions.', 'description': 'A fun and engaging activity to help Sophie practice expressing different emotions through storytelling.'}, {'task': 'Emotion Role-Play: Act out different emotions with a friend or family member.', 'description': 'An interactive and social way for Sophie to practice expressing emotions and understanding how others may feel.'}, {'task': 'Emotion Games: Play emotion games like Simon Says or Red Light, Green Light.', 'description': 'Fun and interactive games that help Sophie practice emotional control and quick response skills.'}, {'task': 'Emotion Art: Create an art project based on a specific emotion.', 'description': 'A creative activity that allows Sophie to express her emotions through art and explore different artistic mediums.'}, {'task': 'Emotion Music: Listen to and identify emotions expressed in different types of music.', 'description': 'A fun and engaging activity that helps Sophie connect emotions to music and develop emotional literacy skills.'}]	7.177332578397213	33.97637020905927	11.941745644599305	12.002839721254354	14.917770034843205	10.62024606271777	15.496097560975612	11.275	-1	1600	287	20	82	14.35	1.8710801393728222
Sophie	7	5	How to spell their name	[{'task': 'Spell Your Name - Matching', 'description': 'Find the correct letter tiles that match the letters in your name.'}, {'task': 'Spell Your Name - Phonics', 'description': 'Listen to the sound of each letter and drag the corresponding letter tile to the correct position in your name.'}, {'task': 'Spell Your Name - Tracing', 'description': 'Trace the outline of each letter in your name using a stylus or finger.'}, {'task': 'Spell Your Name - Letter Hunt', 'description': 'Search for the hidden letters in your name in a jungle or underwater scene.'}, {'task': 'Spell Your Name - Jigsaw Puzzle', 'description': 'Put together the jigsaw puzzle pieces to reveal the correct spelling of your name.'}, {'task': 'Spell Your Name - Bingo', 'description': 'Play Bingo where the letters in your name are called out and you mark them off on your Bingo card.'}, {'task': 'Spell Your Name - Typing Game', 'description': 'Type the letters in your name using a keyboard.'}, {'task': 'Spell Your Name - Word Search', 'description': 'Find the word containing all the letters in your name in a word search puzzle.'}, {'task': 'Spell Your Name - Memory Game', 'description': 'Match the letters in your name with their corresponding images in a memory game.'}, {'task': 'Spell Your Name - Connect the Dots', 'description': 'Connect the dots in the correct order to form the letters in your name.'}]	7.0305	66.96598837209305	9.04511627906977	11.402232558139538	10.390883720930233	7.27336511627907	11.762790697674419	12.55	-1	1008	215	10	18	21.5	1.3953488372093024
Sophie	7	5	How to solve a maze	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	1.0	1.0
