name	age	reading_level	teaching_task	LLM Output	spache	flesch	flesch_kincaid	ari	coleman_liau	dale_chall	gunning_fog	linsear_write	smog	num_letters	num_words	num_sentences	num_polysyllabic_words	avg_words_per_sentence	avg_syllables_per_word
William	7	5	How to get ready for school	[{'task': 'Dressing Monkey', 'description': 'Help a monkey put on different clothes based on the weather or the day of the week.'}, {'task': 'Pack a Backpack', 'description': 'Pack a backpack with necessary school items like books, pencils, and water bottle.'}, {'task': 'Brush Teeth Animals', 'description': 'Brush teeth of different animals to learn the correct way and make them smile.'}, {'task': 'Match Socks', 'description': 'Match pairs of socks based on colors or patterns.'}, {'task': 'Button Shirt Game', 'description': 'Help a character button a shirt, teaching fine motor skills and counting.'}, {'task': 'Shoelace Tying', 'description': 'Learn to tie shoelaces with a friendly character that provides step-by-step instructions.'}, {'task': 'Make Bed', 'description': 'Help a teddy bear make its bed with blankets and pillows.'}, {'task': 'Set the Table', 'description': 'Set the table for breakfast with different food items and place settings.'}, {'task': 'Find Missing Items', 'description': 'Help find missing school items like homework, backpack, or shoes.'}, {'task': 'Goodbye Routine', 'description': 'Follow a goodbye routine with a friendly character, practicing the steps to leave the house.'}]	6.414199999999999	60.01769767441863	8.989023255813958	11.59627906976744	12.973023255813953	7.702701395348837	11.763720930232559	10.9	-1	892	172	10	23	17.2	1.5290697674418605
William	7	5	How to identify shapes	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	1.0	1.0
William	7	5	How to read body language	[{'Task': 'Identify Happy Face: Show a happy body language image and ask William to identify the emotion.', 'Description': 'Learn to recognize happy body language by observing facial expressions and body language. Play a game where you show pictures of people with happy body language and ask William to identify the emotion.'}, {'Task': 'Mirror Emotions: Have William mirror your emotions and encourage him to describe the feeling.', 'Description': 'Encourage William to practice expressing emotions by mirroring yours. This activity will help him connect emotions with body language and increase his emotional awareness.'}, {'Task': "Emotion Charades: Act out different emotions and ask William to guess which one you're portraying.", 'Description': "Play a game of emotion charades where you act out different emotions and ask William to guess which one you're portraying. This activity will help him learn to identify emotions based on body language."}, {'Task': 'Emotion Matching: Show pairs of pictures of people expressing the same emotion and ask William to identify the matching pairs.', 'Description': 'Play a game of emotion matching where you show pairs of pictures of people expressing the same emotion and ask William to identify the matching pairs. This activity will help him learn to recognize common body language cues for specific emotions.'}, {'Task': 'Interpret Emotional Cartoons: Show William cartoons that depict different emotions and ask him to identify the emotion based on the body language.', 'Description': 'Show William cartoons that depict different emotions and ask him to identify the emotion based on the body language. This activity will help him practice interpreting body language in a fun and engaging way.'}, {'Task': 'Emotion Scavenger Hunt: Hide pictures of people expressing different emotions around the room and ask William to find them.', 'Description': 'Create a scavenger hunt where you hide pictures of people expressing different emotions around the room and ask William to find them. This activity will help him practice actively seeking out and identifying body language cues for different emotions.'}, {'Task': 'Body Language Storytelling: Create a story where you'}]	7.087552475864216	41.104127997508584	11.767633136094677	12.227074120211775	13.449585798816571	9.37731943319838	14.216381189660542	12.894736842105264	-1	1777	338	19	76	17.789473684210527	1.7455621301775148
William	7	5	How to understand facial expressions	[{'task': 'Identify Happy Face', 'description': 'Match the happy face image with the happy face emoticon.'}, {'task': 'Name the Feelings', 'description': 'Label the facial expression images with the correct emotion word.'}, {'task': 'Find the Mismatch', 'description': 'Identify the image that does not match the emotion word.'}, {'task': 'Emotion Charades', 'description': 'Act out different emotions and have others guess which emotion it is.'}, {'task': 'Emotion Storytelling', 'description': 'Tell a story using emotion faces and have others retell the story.'}, {'task': 'Emotion Matching Puzzle', 'description': 'Complete a jigsaw puzzle of facial expressions to understand the emotions better.'}, {'task': 'Emotion Sorting Game', 'description': 'Sort facial expression images into different emotion categories.'}, {'task': 'Emotion Recognition Quiz', 'description': 'Take a quiz to test understanding of different emotions.'}, {'task': 'Emotion Memory Game', 'description': 'Play a memory game where emotions are hidden and need to be remembered and matched.'}, {'task': 'Emotion Drawing Activity', 'description': 'Draw different emotions and label them to reinforce learning.'}]	7.599196815286625	33.01542356687901	12.397656050955415	12.910000000000004	15.384968152866232	10.248468407643312	14.68764331210191	12.45	-1	883	157	10	46	15.7	1.8662420382165605
William	7	5	How to share with others	[{'task': 'Find 2 toys and place them on a mat. Encourage William to play with one toy while another child plays with the other.', 'prompt': 'Good job sharing! You can take turns playing with each toy.'}, {'task': "Play a memory game where each player takes turns finding matching pairs. Use simple language, e.g., 'It's my turn now.'", 'prompt': "Great job sharing the game! Let's see if we can find another pair."}, {'task': 'Draw a picture together. Each player adds a part to the drawing and then passes it to the other.', 'prompt': "Wow, what a beautiful picture! It's fun when we share our creativity."}, {'task': "Play a turn-taking board game. Use simple instructions, e.g., 'Roll the dice and move your piece that many spaces.'", 'prompt': "Excellent sharing! Now it's my turn. Let's see how far I can go."}, {'task': 'Read a simple story together, with each player reading a page.', 'prompt': "Fantastic teamwork! Let's read the next page together."}, {'task': 'Play a simple musical instrument together, with each player taking turns.', 'prompt': "Beautiful music! Let's take turns playing the instrument."}, {'task': 'Play a simple puzzle game together, with each player helping to find the missing pieces.', 'prompt': "Great job sharing the puzzle! Let's put the last piece in."}, {'task': 'Play a simple cooperative video game, where both players need to work together to progress.', 'prompt': "Teamwork makes the dream work! Let's see if we can beat this level."}, {'task': 'Play a simple card game, where each player draws a card and shares its value with the other.', 'prompt': "Nice sharing! Let's see if we have the same card."}]	5.129734589041096	86.02860445205481	3.435719178082195	2.908047945205478	5.6441095890410935	7.0091684931506855	5.8417808219178085	4.21875	7.7569534103296744	1226	292	32	21	9.125	1.3184931506849316
William	7	5	How to empathise with others	[{'Task': "Play 'Feelings Charades'", 'Description': 'Act out different emotions without speaking and encourage others to guess. Discuss why the emotions were expressed.'}, {'Task': "Role Play 'Sharing is Caring'", 'Description': 'Take turns sharing toys and discuss why sharing makes others feel good.'}, {'Task': "Read and Discuss 'The Feelings Book'", 'Description': 'Read a book about different emotions and discuss how others might feel in certain situations.'}, {'Task': 'Create Empathy Cards', 'Description': 'Design cards with pictures and descriptions of different emotions. Use these cards to discuss feelings with others.'}, {'Task': "Play 'Emotion Matching'", 'Description': 'Match facial expressions with emotions using cards or pictures.'}, {'Task': "Role Play 'Apology Scenarios'", 'Description': 'Create scenarios where an apology is necessary and practice apologising appropriately.'}, {'Task': "Watch and Discuss 'Empathy Videos'", 'Description': "Watch videos that show people expressing empathy and discuss why it's important."}, {'Task': "Create an 'Empathy Jar'", 'Description': 'Decorate a jar and fill it with notes of empathy and kindness. Read these notes aloud to encourage understanding and empathy.'}, {'Task': "Play 'Compliment Bingo'", 'Description': 'Give and receive compliments, and encourage others to give compliments.'}, {'Task': "Read and Discuss 'Empathy Stories'", 'Description': 'Read stories about people showing empathy and discuss how these actions made others feel.'}]	7.321972850678732	46.41076923076926	10.83923076923077	11.877420814479642	13.42859728506787	10.695672850678733	12.048868778280545	12.192307692307692	-1	1164	221	13	48	17.0	1.6923076923076923
William	7	5	How to handle identify emotions	[{'task': 'Emotion Matching Game', 'description': "Match emotions shown on characters' faces with corresponding emoticons."}, {'task': 'Feeling Wheel', 'description': 'Spin the feeling wheel to identify emotions based on given situations.'}, {'task': 'Emotion Memory Game', 'description': 'Find matching pairs of emotions in a memory game.'}, {'task': 'Feelings Charades', 'description': 'Act out emotions without speaking to encourage guessing.'}, {'task': 'Emotion Bingo', 'description': "Call out emotions as they're shown to mark the corresponding Bingo square."}, {'task': 'Emotion Drawing', 'description': 'Draw their own facial expressions to represent different emotions.'}, {'task': 'Emotion Storytelling', 'description': 'Create a short story using a given emotion as the theme.'}, {'task': 'Emotion Matching Puzzle', 'description': 'Assemble a jigsaw puzzle of different facial expressions.'}, {'task': 'Emotion Sorting Game', 'description': 'Sort emotions into different categories, like happy, sad, or angry.'}, {'task': 'Emotion Imitation', 'description': "Imitate emotions shown on characters' faces and describe what they're feeling."}]	8.228666666666665	32.56200000000004	12.294	13.168199999999999	16.056266666666666	11.117566666666669	15.333333333333332	12.3	-1	863	150	10	48	15.0	1.88
William	7	5	How to deal with emotions	[{'task': 'Emotion Matching Game', 'description': 'Match happy and sad faces to learn and recognize basic emotions.'}, {'task': 'Breathing Buddy', 'description': 'Use a stuffed animal or toy as a calming object and practice deep breathing techniques.'}, {'task': 'Feelings Charades', 'description': 'Act out different emotions for others to guess and practice identifying emotions in others.'}, {'task': 'Emotion Coloring Activity', 'description': 'Color pictures of different emotions while labeling and discussing what each emotion means.'}, {'task': 'Emotion Storybook', 'description': 'Read a storybook about different emotions and discuss how the characters are feeling and why.'}, {'task': 'Emotion Memory Game', 'description': 'Play a memory game with emotion flashcards to improve recognition and recall.'}, {'task': 'Emotion Feeling Wheel', 'description': 'Use a feelings wheel to identify and label emotions and discuss how they are similar or different.'}, {'task': 'Emotion Puppet Show', 'description': 'Create and perform a puppet show with different emotion characters to practice expressing emotions and understanding others.'}, {'task': 'Emotion Feelings Jar', 'description': 'Create a feelings jar and add different objects or pictures to represent different emotions.'}, {'task': 'Emotion Yoga Poses', 'description': 'Practice yoga poses associated with different emotions to help children connect body and mind and learn to relax.'}]	7.4695256410256405	29.556346153846192	13.786153846153848	15.154923076923076	16.182974358974352	10.757751282051283	17.441025641025643	15.65	-1	1111	195	10	59	19.5	1.8615384615384616
William	7	5	How to spell their name	[{'task': 'Drag and drop letters: Spell your name using interactive letters.', 'description': "In this task, interactive letters of William's name will be shown, and he needs to drag and drop each letter to the correct place to spell his name."}, {'task': 'Letter tracing: Trace the letters of your name to reinforce muscle memory.', 'description': 'In this task, William will trace the letters of his name with a stylus or finger to help him remember the shape of each letter.'}, {'task': 'Match the sound: Listen to the sound of each letter and match it to the correct letter.', 'description': 'In this task, William will listen to the sound of each letter and match it to the correct letter of his name.'}, {'task': 'Interactive phonics: Learn the sounds and spelling of each letter in your name.', 'description': 'In this task, William will learn the sounds and spelling of each letter in his name through interactive phonics games and activities.'}, {'task': 'Letter formation songs: Sing a catchy song to help you remember the formation of each letter.', 'description': 'In this task, William will sing a catchy song to help him remember the formation of each letter in his name.'}, {'task': 'Word family games: Play word family games to understand the relationship between letters in your name.', 'description': 'In this task, William will play word family games to understand the relationship between letters in his name and learn common letter patterns.'}, {'task': 'Flashcard drills: Review the letters in your name through flashcard drills.', 'description': 'In this task, William will review the letters in his name through flashcard drills to improve recognition and recall.'}, {'task': 'Rhyming words: Find words that rhyme with each letter in your name.', 'description': 'In this task, William will find words that rhyme with each letter in his name to help reinforce letter recognition and spelling.'}, {'task': 'Silly sentences: Create silly'}]	6.0178752341701	67.3841682278007	8.264492319220683	10.320294117647059	10.705350318471336	7.167545635069314	10.955114275009366	10.941176470588236	-1	1501	314	17	29	18.470588235294116	1.4267515923566878
William	7	5	How to solve a maze	[{'task': 'Drag and Drop: Place the start point on the maze.', 'description': 'Use your mouse to place the start point in the correct location on the maze.'}, {'task': 'Color Match: Find the same colored tiles and touch them.', 'description': 'Look for and touch the tiles with the same color to help guide the way.'}, {'task': 'Path Finding: Follow the path to the end.', 'description': 'Find and follow the path to reach the end of the maze.'}, {'task': 'Simple Maze: Solve a maze with a few twists and turns.', 'description': 'Complete a simple maze with a few turns and dead ends to build confidence.'}, {'task': 'Multiple Paths: Choose the correct path to reach the end.', 'description': 'Explore multiple paths and make the right choice to reach the end.'}, {'task': 'Maze Puzzle: Solve a more complex maze puzzle.', 'description': 'Solve a more complex maze puzzle with multiple dead ends and twists.'}, {'task': 'Time Challenge: Beat the clock and solve the maze.', 'description': 'Solve the maze within a given time limit to add a fun challenge.'}, {'task': 'Maze Design: Design your own maze.', 'description': 'Create your own maze by dragging and dropping tiles to design the path.'}, {'task': 'Maze Race: Compete against others to solve the maze.', 'description': 'Race against other players to solve the maze and be the first to reach the end.'}, {'task': 'Maze Memory: Remember the maze and solve it without looking.', 'description': 'After learning the maze, try to remember the path and solve it without looking.'}]	5.771960040160643	82.75728614457833	4.684775100401605	5.885963855421686	8.152610441767063	8.375907550200804	7.5502811244979915	6.175	-1	1115	249	20	19	12.45	1.3172690763052208
